"COUNT","Crash ID","Driver Role","Driver Causes","Driver Cse Cats"
1,201221942,2,"303 - Failed to give way when turning to non-turning traffic",Failed to Give Way
1,201221942,2,"375 - Didnt see/look when required to give way to traffic from another direction",Did Not See or Look for Another Party Until Too Late
1,201221945,1,"103 - Alcohol test above limit or test refused",Alcohol or Drugs
1,201221945,1,"506 - Attempted suicide",Illness and Disability
1,201221953,1,"330 - Inattentive",Inattentive: Failed to Notice
1,201221969,1,"104 - Alcohol test result unknown",Alcohol or Drugs
1,201221969,1,"198 - Suddenly swerved to avoid object or for unknown reason",Sudden Action
1,201221969,1,"410 - Fatigue (drowsy, tired, fell asleep)",Fatigue (Drowsy
1,201221974,1,"129 - Too far left/right",Failed to Keep Left
1,201221976,1,"351 - Attention diverted by passengers",Attention Diverted By:
1,201221976,1,"402 - New driver showed inexperience",Inexperience
1,201221982,1,"322 - Did not stop at steady red light",Did not Stop
1,201221982,1,"334 - Failed to notice traffic lights",Inattentive: Failed to Notice
1,201221986,1,"378 - Didnt see/look when visibility limited by roadside features",Did Not See or Look for Another Party Until Too Late
1,201221986,2,"442 - Parked or stopped at point of limited visibility",Parked or Stopped
1,201221997,1,"130 - Lost control",Lost Control
1,201222001,1,"131 - Lost control when turning",Lost Control
1,201222010,1,"307 - Failed to give way when turning at signals to ped",Failed to Give Way
1,201222014,1,"131 - Lost control when turning",Lost Control
1,201222023,1,"134 - Lost control while returning to seal from unsealed shoulder",Lost Control
1,201222024,1,"103 - Alcohol test above limit or test refused",Alcohol or Drugs
1,201222024,1,"111 - Too fast entering corner",Too fast for Conditions
1,201222024,1,"131 - Lost control when turning",Lost Control
1,201222024,1,"402 - New driver showed inexperience",Inexperience
1,201222029,1,"410 - Fatigue (drowsy, tired, fell asleep)",Fatigue (Drowsy
1,201222038,1,"111 - Too fast entering corner",Too fast for Conditions
1,201222038,1,"134 - Lost control while returning to seal from unsealed shoulder",Lost Control
1,201222055,1,"103 - Alcohol test above limit or test refused",Alcohol or Drugs
1,201222055,1,"322 - Did not stop at steady red light",Did not Stop
1,201222064,1,"301 - Failed to give way at stop sign",Failed to Give Way
1,201222065,1,"410 - Fatigue (drowsy, tired, fell asleep)",Fatigue (Drowsy
1,201222067,1,"131 - Lost control when turning",Lost Control
1,201222070,1,"131 - Lost control when turning",Lost Control
1,201222081,1,"129 - Too far left/right",Failed to Keep Left
1,201222081,1,"410 - Fatigue (drowsy, tired, fell asleep)",Fatigue (Drowsy
1,201222082,2,"372 - Didnt see/look behind when changing lanes, position or direction",Did Not See or Look for Another Party Until Too Late
1,201222100,1,"331 - Failed to notice car slowing",Inattentive: Failed to Notice
1,201222100,1,"352 - Attention diverted by scenery or persons outside vehicle",Attention Diverted By:
1,201222101,1,"104 - Alcohol test result unknown",Alcohol or Drugs
1,201222101,1,"129 - Too far left/right",Failed to Keep Left
1,201222101,1,"352 - Attention diverted by scenery or persons outside vehicle",Attention Diverted By:
1,201222101,1,"404 - Overseas/migrant driver failed to adjust to NZ road rules and road conditions",Inexperience
1,201222103,1,"410 - Fatigue (drowsy, tired, fell asleep)",Fatigue (Drowsy
1,201222105,1,"134 - Lost control while returning to seal from unsealed shoulder",Lost Control
1,201222105,1,"410 - Fatigue (drowsy, tired, fell asleep)",Fatigue (Drowsy
1,201222113,1,"102 - Alcohol test below limit",Alcohol or Drugs
1,201222113,1,"130 - Lost control",Lost Control
1,201222126,2,"303 - Failed to give way when turning to non-turning traffic",Failed to Give Way
1,201222131,1,"103 - Alcohol test above limit or test refused",Alcohol or Drugs
1,201222131,1,"131 - Lost control when turning",Lost Control
1,201222132,1,"129 - Too far left/right",Failed to Keep Left
1,201222135,1,"130 - Lost control",Lost Control
1,201222139,1,"181 - Following too closely",In Line of Traffic
1,201222139,2,"181 - Following too closely",In Line of Traffic
1,201222143,1,"331 - Failed to notice car slowing",Inattentive: Failed to Notice
1,201222147,2,"302 - Failed to give way at give way sign",Failed to Give Way
1,201222150,1,"124 - Cutting corner at intersection",Failed to Keep Left
1,201222152,1,"103 - Alcohol test above limit or test refused",Alcohol or Drugs
1,201222152,1,"134 - Lost control while returning to seal from unsealed shoulder",Lost Control
1,201222153,1,"131 - Lost control when turning",Lost Control
1,201222153,1,"191 - Suddenly braked",Sudden Action
1,201222154,1,"131 - Lost control when turning",Lost Control
1,201222157,1,"102 - Alcohol test below limit",Alcohol or Drugs
1,201222157,2,"308 - Failed to give way at driveway",Failed to Give Way
1,201222160,2,"321 - Did not stop at stop sign",Did not Stop
1,201222160,2,"402 - New driver showed inexperience",Inexperience
1,201222175,2,"302 - Failed to give way at give way sign",Failed to Give Way
1,201222175,2,"377 - Didnt see/look when visibility obstructed by other vehicles",Did Not See or Look for Another Party Until Too Late
1,201222176,1,"371 - Didnt see/look behind when reversing/manoeuvering",Did Not See or Look for Another Party Until Too Late
1,201222176,1,"423 - Wrong pedal",Incorrect use of vehicle controls
1,201222177,2,"104 - Alcohol test result unknown",Alcohol or Drugs
1,201222177,2,"372 - Didnt see/look behind when changing lanes, position or direction",Did Not See or Look for Another Party Until Too Late
1,201222179,1,"322 - Did not stop at steady red light",Did not Stop
1,201222179,1,"423 - Wrong pedal",Incorrect use of vehicle controls
1,201222185,2,"372 - Didnt see/look behind when changing lanes, position or direction",Did Not See or Look for Another Party Until Too Late
1,201222187,1,"103 - Alcohol test above limit or test refused",Alcohol or Drugs
1,201222187,1,"131 - Lost control when turning",Lost Control
1,201222194,1,"130 - Lost control",Lost Control
1,201222209,1,"501 - Illness with no warning (eg heart attack)",Illness and Disability
1,201222213,2,"303 - Failed to give way when turning to non-turning traffic",Failed to Give Way
1,201222213,2,"352 - Attention diverted by scenery or persons outside vehicle",Attention Diverted By:
1,201222217,1,"131 - Lost control when turning",Lost Control
1,201222220,1,"102 - Alcohol test below limit",Alcohol or Drugs
1,201222220,1,"111 - Too fast entering corner",Too fast for Conditions
1,201222220,1,"131 - Lost control when turning",Lost Control
1,201222227,1,"322 - Did not stop at steady red light",Did not Stop
1,201222227,1,"334 - Failed to notice traffic lights",Inattentive: Failed to Notice
1,201222234,1,"102 - Alcohol test below limit",Alcohol or Drugs
1,201222234,1,"506 - Attempted suicide",Illness and Disability
1,201222234,1,"512 - Intentional collision",Intentional or Criminal
1,201222235,2,"308 - Failed to give way at driveway",Failed to Give Way
1,201222235,2,"377 - Didnt see/look when visibility obstructed by other vehicles",Did Not See or Look for Another Party Until Too Late
1,201222242,1,"111 - Too fast entering corner",Too fast for Conditions
1,201222242,1,"131 - Lost control when turning",Lost Control
1,201222246,1,"512 - Intentional collision",Intentional or Criminal
1,201222249,1,"302 - Failed to give way at give way sign",Failed to Give Way
1,201222249,1,"351 - Attention diverted by passengers",Attention Diverted By:
1,201222251,1,"307 - Failed to give way when turning at signals to ped",Failed to Give Way
1,201222259,1,"307 - Failed to give way when turning at signals to ped",Failed to Give Way
1,201222264,1,"307 - Failed to give way when turning at signals to ped",Failed to Give Way
1,201222269,1,"501 - Illness with no warning (eg heart attack)",Illness and Disability
1,201222270,2,"303 - Failed to give way when turning to non-turning traffic",Failed to Give Way
1,201222270,2,"375 - Didnt see/look when required to give way to traffic from another direction",Did Not See or Look for Another Party Until Too Late
1,201222273,1,"131 - Lost control when turning",Lost Control
1,201222285,1,"104 - Alcohol test result unknown",Alcohol or Drugs
1,201222285,1,"131 - Lost control when turning",Lost Control
1,201222289,1,"129 - Too far left/right",Failed to Keep Left
1,201222300,2,"302 - Failed to give way at give way sign",Failed to Give Way
1,201222301,1,"172 - Turned left from incorrect lane",Wrong Lane/Turned From Wrong Position
1,201222301,1,"372 - Didnt see/look behind when changing lanes, position or direction",Did Not See or Look for Another Party Until Too Late
1,201222302,1,"104 - Alcohol test result unknown",Alcohol or Drugs
1,201222302,1,"131 - Lost control when turning",Lost Control
1,201222305,1,"307 - Failed to give way when turning at signals to ped",Failed to Give Way
1,201222307,1,"103 - Alcohol test above limit or test refused",Alcohol or Drugs
1,201222307,1,"130 - Lost control",Lost Control
1,201222323,2,"302 - Failed to give way at give way sign",Failed to Give Way
1,201222324,1,"111 - Too fast entering corner",Too fast for Conditions
1,201222324,1,"131 - Lost control when turning",Lost Control
1,201222326,1,"131 - Lost control when turning",Lost Control
1,201222327,1,"331 - Failed to notice car slowing",Inattentive: Failed to Notice
1,201222327,1,"352 - Attention diverted by scenery or persons outside vehicle",Attention Diverted By:
1,201222330,1,"111 - Too fast entering corner",Too fast for Conditions
1,201222330,1,"335 - Inattentive: failed to notice intersection or its stop/give way control",Inattentive: Failed to Notice
1,201222333,1,"357 - Emotionally upset/road rage",Attention Diverted By:
1,201222335,1,"532 - Casualty thrown from vehicle",Miscellaneous Person
1,201222346,2,"113 - Too fast to give way at intersection",Too fast for Conditions
1,201222346,2,"302 - Failed to give way at give way sign",Failed to Give Way
1,201222348,1,"129 - Too far left/right",Failed to Keep Left
1,201222348,1,"402 - New driver showed inexperience",Inexperience
1,201222353,2,"303 - Failed to give way when turning to non-turning traffic",Failed to Give Way
1,201222370,1,"130 - Lost control",Lost Control
1,201222370,1,"191 - Suddenly braked",Sudden Action
1,201222370,1,"195 - Suddenly swerved to avoid animal",Sudden Action
1,201222372,1,"129 - Too far left/right",Failed to Keep Left
1,201222378,2,"303 - Failed to give way when turning to non-turning traffic",Failed to Give Way
1,201222378,2,"375 - Didnt see/look when required to give way to traffic from another direction",Did Not See or Look for Another Party Until Too Late
1,201222379,2,"302 - Failed to give way at give way sign",Failed to Give Way
1,201222379,2,"361 - Attention diverted by navigation device",Attention Diverted By:
1,201222382,1,"302 - Failed to give way at give way sign",Failed to Give Way
1,201222388,2,"301 - Failed to give way at stop sign",Failed to Give Way
1,201222393,1,"130 - Lost control",Lost Control
1,201222394,1,"103 - Alcohol test above limit or test refused",Alcohol or Drugs
1,201222394,1,"112 - Too fast on straight",Too fast for Conditions
1,201222399,1,"130 - Lost control",Lost Control
1,201222399,1,"402 - New driver showed inexperience",Inexperience
1,201222400,1,"129 - Too far left/right",Failed to Keep Left
1,201222409,1,"101 - Alcohol suspected",Alcohol or Drugs
1,201222409,1,"111 - Too fast entering corner",Too fast for Conditions
1,201222409,1,"131 - Lost control when turning",Lost Control
1,201222410,1,"302 - Failed to give way at give way sign",Failed to Give Way
1,201222413,2,"303 - Failed to give way when turning to non-turning traffic",Failed to Give Way
1,201222413,2,"404 - Overseas/migrant driver failed to adjust to NZ road rules and road conditions",Inexperience
1,201222421,1,"204 - Driving or riding on footpath",Forbidden Movements
1,201222421,1,"402 - New driver showed inexperience",Inexperience
1,201222429,1,"103 - Alcohol test above limit or test refused",Alcohol or Drugs
1,201222429,1,"111 - Too fast entering corner",Too fast for Conditions
1,201222437,2,"303 - Failed to give way when turning to non-turning traffic",Failed to Give Way
1,201222440,1,"131 - Lost control when turning",Lost Control
1,201222440,1,"350 - Attention diverted",Attention Diverted By:
1,201222442,1,"102 - Alcohol test below limit",Alcohol or Drugs
1,201222442,1,"111 - Too fast entering corner",Too fast for Conditions
1,201222442,1,"131 - Lost control when turning",Lost Control
1,201222446,1,"111 - Too fast entering corner",Too fast for Conditions
1,201222446,1,"129 - Too far left/right",Failed to Keep Left
1,201222446,1,"131 - Lost control when turning",Lost Control
1,201222448,1,"111 - Too fast entering corner",Too fast for Conditions
1,201222448,1,"131 - Lost control when turning",Lost Control
1,201222448,1,"404 - Overseas/migrant driver failed to adjust to NZ road rules and road conditions",Inexperience
1,201222449,1,"130 - Lost control",Lost Control
1,201222449,1,"404 - Overseas/migrant driver failed to adjust to NZ road rules and road conditions",Inexperience
1,201222458,2,"372 - Didnt see/look behind when changing lanes, position or direction",Did Not See or Look for Another Party Until Too Late
1,201222458,2,"402 - New driver showed inexperience",Inexperience
1,201222461,1,"131 - Lost control when turning",Lost Control
1,201222461,1,"402 - New driver showed inexperience",Inexperience
1,201222461,1,"407 - Driver over-reacted",Inexperience
1,201222467,1,"103 - Alcohol test above limit or test refused",Alcohol or Drugs
1,201222467,1,"111 - Too fast entering corner",Too fast for Conditions
1,201222467,1,"131 - Lost control when turning",Lost Control
1,201222469,1,"130 - Lost control",Lost Control
1,201222476,2,"303 - Failed to give way when turning to non-turning traffic",Failed to Give Way
1,201222476,2,"375 - Didnt see/look when required to give way to traffic from another direction",Did Not See or Look for Another Party Until Too Late
1,201222484,1,"335 - Inattentive: failed to notice intersection or its stop/give way control",Inattentive: Failed to Notice
1,201222484,1,"352 - Attention diverted by scenery or persons outside vehicle",Attention Diverted By:
1,201222492,1,"101 - Alcohol suspected",Alcohol or Drugs
1,201222492,1,"410 - Fatigue (drowsy, tired, fell asleep)",Fatigue (Drowsy
1,201222494,1,"131 - Lost control when turning",Lost Control
1,201222500,1,"131 - Lost control when turning",Lost Control
1,201222515,2,"303 - Failed to give way when turning to non-turning traffic",Failed to Give Way
1,201222518,1,"131 - Lost control when turning",Lost Control
1,201222519,1,"112 - Too fast on straight",Too fast for Conditions
1,201222519,1,"337 - Failed to notice warning sign",Inattentive: Failed to Notice
1,201222520,1,"101 - Alcohol suspected",Alcohol or Drugs
1,201222520,1,"111 - Too fast entering corner",Too fast for Conditions
1,201222520,1,"131 - Lost control when turning",Lost Control
1,201222524,2,"302 - Failed to give way at give way sign",Failed to Give Way
1,201222524,2,"377 - Didnt see/look when visibility obstructed by other vehicles",Did Not See or Look for Another Party Until Too Late
1,201222525,2,"302 - Failed to give way at give way sign",Failed to Give Way
1,201222526,2,"372 - Didnt see/look behind when changing lanes, position or direction",Did Not See or Look for Another Party Until Too Late
1,201222530,1,"103 - Alcohol test above limit or test refused",Alcohol or Drugs
1,201222530,1,"302 - Failed to give way at give way sign",Failed to Give Way
1,201222531,1,"181 - Following too closely",In Line of Traffic
1,201222531,1,"331 - Failed to notice car slowing",Inattentive: Failed to Notice
1,201222531,2,"102 - Alcohol test below limit",Alcohol or Drugs
1,201222534,1,"129 - Too far left/right",Failed to Keep Left
1,201222534,1,"130 - Lost control",Lost Control
1,201222534,1,"402 - New driver showed inexperience",Inexperience
1,201222538,2,"302 - Failed to give way at give way sign",Failed to Give Way
1,201222538,2,"375 - Didnt see/look when required to give way to traffic from another direction",Did Not See or Look for Another Party Until Too Late
1,201222544,1,"130 - Lost control",Lost Control
1,201222544,1,"403 - Driving unfamiliar vehicle",Inexperience
1,201222553,1,"197 - Suddenly swerved to avoid vehicle",Sudden Action
1,201222572,1,"102 - Alcohol test below limit",Alcohol or Drugs
1,201222572,1,"111 - Too fast entering corner",Too fast for Conditions
1,201222572,1,"350 - Attention diverted",Attention Diverted By:
1,201222575,2,"104 - Alcohol test result unknown",Alcohol or Drugs
1,201222575,2,"372 - Didnt see/look behind when changing lanes, position or direction",Did Not See or Look for Another Party Until Too Late
1,201222576,1,"111 - Too fast entering corner",Too fast for Conditions
1,201222576,1,"131 - Lost control when turning",Lost Control
1,201222592,1,"321 - Did not stop at stop sign",Did not Stop
1,201222594,2,"303 - Failed to give way when turning to non-turning traffic",Failed to Give Way
1,201222615,2,"302 - Failed to give way at give way sign",Failed to Give Way
1,201222618,1,"130 - Lost control",Lost Control
1,201222618,1,"501 - Illness with no warning (eg heart attack)",Illness and Disability
1,201222620,1,"111 - Too fast entering corner",Too fast for Conditions
1,201222620,1,"131 - Lost control when turning",Lost Control
1,201222620,1,"351 - Attention diverted by passengers",Attention Diverted By:
1,201222628,1,"131 - Lost control when turning",Lost Control
1,201222628,1,"402 - New driver showed inexperience",Inexperience
1,201222632,1,"302 - Failed to give way at give way sign",Failed to Give Way
1,201222638,2,"308 - Failed to give way at driveway",Failed to Give Way
1,201222641,1,"129 - Too far left/right",Failed to Keep Left
1,201222662,1,"160 - Overtaking vehicle signaling right turn",Overtaking
1,201222663,2,"308 - Failed to give way at driveway",Failed to Give Way
1,201222665,1,"103 - Alcohol test above limit or test refused",Alcohol or Drugs
1,201222668,1,"131 - Lost control when turning",Lost Control
1,201222676,1,"131 - Lost control when turning",Lost Control
1,201222676,1,"351 - Attention diverted by passengers",Attention Diverted By:
1,201222685,1,"131 - Lost control when turning",Lost Control
1,201222685,1,"357 - Emotionally upset/road rage",Attention Diverted By:
1,201222687,2,"302 - Failed to give way at give way sign",Failed to Give Way
1,201222687,2,"377 - Didnt see/look when visibility obstructed by other vehicles",Did Not See or Look for Another Party Until Too Late
1,201222688,1,"302 - Failed to give way at give way sign",Failed to Give Way
1,201222689,1,"322 - Did not stop at steady red light",Did not Stop
1,201222689,1,"334 - Failed to notice traffic lights",Inattentive: Failed to Notice
1,201222699,1,"131 - Lost control when turning",Lost Control
1,201222700,1,"102 - Alcohol test below limit",Alcohol or Drugs
1,201222703,1,"129 - Too far left/right",Failed to Keep Left
1,201222703,1,"130 - Lost control",Lost Control
1,201222703,1,"359 - Attention diverted by cell phone",Attention Diverted By:
1,201222705,1,"108 - Drugs suspected",Alcohol or Drugs
1,201222705,1,"386 - Misjudged speed of own vehicle",Misjudged speed
1,201222707,1,"111 - Too fast entering corner",Too fast for Conditions
1,201222707,1,"131 - Lost control when turning",Lost Control
1,201222707,1,"402 - New driver showed inexperience",Inexperience
1,201222710,1,"104 - Alcohol test result unknown",Alcohol or Drugs
1,201222710,1,"410 - Fatigue (drowsy, tired, fell asleep)",Fatigue (Drowsy
1,201222711,1,"103 - Alcohol test above limit or test refused",Alcohol or Drugs
1,201222711,1,"410 - Fatigue (drowsy, tired, fell asleep)",Fatigue (Drowsy
1,201222715,1,"130 - Lost control",Lost Control
1,201222715,1,"191 - Suddenly braked",Sudden Action
1,201222719,1,"131 - Lost control when turning",Lost Control
1,201222726,1,"103 - Alcohol test above limit or test refused",Alcohol or Drugs
1,201222726,1,"111 - Too fast entering corner",Too fast for Conditions
1,201222726,1,"129 - Too far left/right",Failed to Keep Left
1,201222737,1,"322 - Did not stop at steady red light",Did not Stop
1,201222737,1,"334 - Failed to notice traffic lights",Inattentive: Failed to Notice
1,201222748,1,"130 - Lost control",Lost Control
1,201222753,1,"131 - Lost control when turning",Lost Control
1,201222755,1,"103 - Alcohol test above limit or test refused",Alcohol or Drugs
1,201222755,1,"131 - Lost control when turning",Lost Control
1,201222758,1,"302 - Failed to give way at give way sign",Failed to Give Way
1,201222758,1,"355 - Attention diverted while trying to find intersection",Attention Diverted By:
1,201222762,1,"181 - Following too closely",In Line of Traffic
1,201222762,1,"331 - Failed to notice car slowing",Inattentive: Failed to Notice
1,201222762,1,"350 - Attention diverted",Attention Diverted By:
1,201222762,2,"181 - Following too closely",In Line of Traffic
1,201222762,3,"181 - Following too closely",In Line of Traffic
1,201222762,4,"181 - Following too closely",In Line of Traffic
1,201222763,1,"124 - Cutting corner at intersection",Failed to Keep Left
1,201222784,1,"111 - Too fast entering corner",Too fast for Conditions
1,201222784,1,"131 - Lost control when turning",Lost Control
1,201222786,1,"129 - Too far left/right",Failed to Keep Left
1,201222788,1,"104 - Alcohol test result unknown",Alcohol or Drugs
1,201222788,1,"112 - Too fast on straight",Too fast for Conditions
1,201222788,1,"430 - Showing off",Showing Off
1,201222791,1,"111 - Too fast entering corner",Too fast for Conditions
1,201222791,1,"131 - Lost control when turning",Lost Control
1,201222800,1,"307 - Failed to give way when turning at signals to ped",Failed to Give Way
1,201222805,1,"103 - Alcohol test above limit or test refused",Alcohol or Drugs
1,201222805,1,"130 - Lost control",Lost Control
1,201222807,1,"302 - Failed to give way at give way sign",Failed to Give Way
1,201222807,1,"402 - New driver showed inexperience",Inexperience
1,201222817,1,"308 - Failed to give way at driveway",Failed to Give Way
1,201222817,1,"371 - Didnt see/look behind when reversing/manoeuvering",Did Not See or Look for Another Party Until Too Late
1,201222819,1,"131 - Lost control when turning",Lost Control
1,201222826,1,"410 - Fatigue (drowsy, tired, fell asleep)",Fatigue (Drowsy
1,201222827,1,"101 - Alcohol suspected",Alcohol or Drugs
1,201222831,1,"181 - Following too closely",In Line of Traffic
1,201222841,2,"103 - Alcohol test above limit or test refused",Alcohol or Drugs
1,201222841,2,"302 - Failed to give way at give way sign",Failed to Give Way
1,201222843,1,"181 - Following too closely",In Line of Traffic
1,201222843,1,"331 - Failed to notice car slowing",Inattentive: Failed to Notice
1,201222843,1,"352 - Attention diverted by scenery or persons outside vehicle",Attention Diverted By:
1,201222844,1,"103 - Alcohol test above limit or test refused",Alcohol or Drugs
1,201222844,1,"410 - Fatigue (drowsy, tired, fell asleep)",Fatigue (Drowsy
1,201222848,2,"303 - Failed to give way when turning to non-turning traffic",Failed to Give Way
1,201222872,2,"301 - Failed to give way at stop sign",Failed to Give Way
1,201222872,2,"375 - Didnt see/look when required to give way to traffic from another direction",Did Not See or Look for Another Party Until Too Late
1,201222874,1,"410 - Fatigue (drowsy, tired, fell asleep)",Fatigue (Drowsy
1,201222876,1,"130 - Lost control",Lost Control
1,201222876,1,"404 - Overseas/migrant driver failed to adjust to NZ road rules and road conditions",Inexperience
1,201222878,1,"103 - Alcohol test above limit or test refused",Alcohol or Drugs
1,201222878,1,"111 - Too fast entering corner",Too fast for Conditions
1,201222878,1,"131 - Lost control when turning",Lost Control
1,201222879,1,"102 - Alcohol test below limit",Alcohol or Drugs
1,201222879,1,"131 - Lost control when turning",Lost Control
1,201222880,1,"101 - Alcohol suspected",Alcohol or Drugs
1,201222880,1,"205 - On incorrect side of the island or median",Forbidden Movements
1,201222884,1,"124 - Cutting corner at intersection",Failed to Keep Left
1,201222891,1,"101 - Alcohol suspected",Alcohol or Drugs
1,201222891,1,"111 - Too fast entering corner",Too fast for Conditions
1,201222891,1,"131 - Lost control when turning",Lost Control
1,201222893,1,"131 - Lost control when turning",Lost Control
1,201222893,1,"191 - Suddenly braked",Sudden Action
1,201222897,1,"103 - Alcohol test above limit or test refused",Alcohol or Drugs
1,201222897,1,"335 - Inattentive: failed to notice intersection or its stop/give way control",Inattentive: Failed to Notice
1,201222898,2,"373 - Didnt see/look behind when pulling out from parked position",Did Not See or Look for Another Party Until Too Late
1,201222904,1,"131 - Lost control when turning",Lost Control
1,201222905,1,"129 - Too far left/right",Failed to Keep Left
1,201222905,1,"130 - Lost control",Lost Control
1,201222907,2,"303 - Failed to give way when turning to non-turning traffic",Failed to Give Way
1,201222910,1,"130 - Lost control",Lost Control
1,201222910,1,"191 - Suddenly braked",Sudden Action
1,201222910,1,"404 - Overseas/migrant driver failed to adjust to NZ road rules and road conditions",Inexperience
1,201222919,1,"386 - Misjudged speed of own vehicle",Misjudged speed
1,201222928,1,"331 - Failed to notice car slowing",Inattentive: Failed to Notice
1,201222947,1,"111 - Too fast entering corner",Too fast for Conditions
1,201222947,1,"131 - Lost control when turning",Lost Control
1,201222948,2,"322 - Did not stop at steady red light",Did not Stop
1,201222948,2,"357 - Emotionally upset/road rage",Attention Diverted By:
1,201222950,1,"111 - Too fast entering corner",Too fast for Conditions
1,201222950,1,"131 - Lost control when turning",Lost Control
1,201222955,1,"302 - Failed to give way at give way sign",Failed to Give Way
1,201222968,1,"101 - Alcohol suspected",Alcohol or Drugs
1,201222968,1,"130 - Lost control",Lost Control
1,201222979,1,"158 - Overtaking on left",Overtaking
1,201222979,2,"303 - Failed to give way when turning to non-turning traffic",Failed to Give Way
1,201222980,1,"159 - Cut in after overtaking",Overtaking
1,201222980,2,"132 - Lost control under heavy braking",Lost Control
1,201222980,2,"532 - Casualty thrown from vehicle",Miscellaneous Person
1,201222984,1,"331 - Failed to notice car slowing",Inattentive: Failed to Notice
1,201222984,1,"358 - Attention diverted by cigarette etc",Attention Diverted By:
1,201222989,1,"322 - Did not stop at steady red light",Did not Stop
1,201222991,1,"103 - Alcohol test above limit or test refused",Alcohol or Drugs
1,201222991,1,"133 - Lost control under heavy acceleration",Lost Control
1,201222991,1,"430 - Showing off",Showing Off
1,201222997,1,"103 - Alcohol test above limit or test refused",Alcohol or Drugs
1,201222997,1,"112 - Too fast on straight",Too fast for Conditions
1,201222997,1,"402 - New driver showed inexperience",Inexperience
1,201223009,1,"131 - Lost control when turning",Lost Control
1,201223009,1,"404 - Overseas/migrant driver failed to adjust to NZ road rules and road conditions",Inexperience
1,201223020,1,"501 - Illness with no warning (eg heart attack)",Illness and Disability
1,201223027,1,"501 - Illness with no warning (eg heart attack)",Illness and Disability
1,201223028,1,"102 - Alcohol test below limit",Alcohol or Drugs
1,201223028,1,"129 - Too far left/right",Failed to Keep Left
1,201223028,1,"130 - Lost control",Lost Control
1,201223028,1,"358 - Attention diverted by cigarette etc",Attention Diverted By:
1,201223029,1,"131 - Lost control when turning",Lost Control
1,201223030,1,"410 - Fatigue (drowsy, tired, fell asleep)",Fatigue (Drowsy
1,201223032,2,"113 - Too fast to give way at intersection",Too fast for Conditions
1,201223032,2,"301 - Failed to give way at stop sign",Failed to Give Way
1,201223039,1,"313 - Failed to give way to emergency vehicle",Failed to Give Way
1,201223039,1,"377 - Didnt see/look when visibility obstructed by other vehicles",Did Not See or Look for Another Party Until Too Late
1,201223043,1,"153 - Failed to notice oncoming traffic",Overtaking
1,201223053,2,"321 - Did not stop at stop sign",Did not Stop
1,201223053,2,"375 - Didnt see/look when required to give way to traffic from another direction",Did Not See or Look for Another Party Until Too Late
1,201223054,1,"104 - Alcohol test result unknown",Alcohol or Drugs
1,201223054,1,"111 - Too fast entering corner",Too fast for Conditions
1,201223054,1,"131 - Lost control when turning",Lost Control
1,201223057,1,"410 - Fatigue (drowsy, tired, fell asleep)",Fatigue (Drowsy
1,201223061,2,"372 - Didnt see/look behind when changing lanes, position or direction",Did Not See or Look for Another Party Until Too Late
1,201223077,1,"104 - Alcohol test result unknown",Alcohol or Drugs
1,201223077,1,"410 - Fatigue (drowsy, tired, fell asleep)",Fatigue (Drowsy
1,201223080,1,"131 - Lost control when turning",Lost Control
1,201223082,1,"371 - Didnt see/look behind when reversing/manoeuvering",Did Not See or Look for Another Party Until Too Late
1,201223083,1,"532 - Casualty thrown from vehicle",Miscellaneous Person
1,201223084,2,"302 - Failed to give way at give way sign",Failed to Give Way
1,201223085,1,"101 - Alcohol suspected",Alcohol or Drugs
1,201223085,1,"357 - Emotionally upset/road rage",Attention Diverted By:
1,201223404,2,"303 - Failed to give way when turning to non-turning traffic",Failed to Give Way
1,201223404,2,"330 - Inattentive",Inattentive: Failed to Notice
1,201223415,1,"103 - Alcohol test above limit or test refused",Alcohol or Drugs
1,201223415,1,"111 - Too fast entering corner",Too fast for Conditions
1,201223415,1,"131 - Lost control when turning",Lost Control
1,201223422,1,"131 - Lost control when turning",Lost Control
1,201223422,1,"135 - Lost control due to road conditions",Lost Control
1,201223432,1,"103 - Alcohol test above limit or test refused",Alcohol or Drugs
1,201223432,1,"111 - Too fast entering corner",Too fast for Conditions
1,201223432,1,"131 - Lost control when turning",Lost Control
1,201223435,1,"135 - Lost control due to road conditions",Lost Control
1,201223441,1,"181 - Following too closely",In Line of Traffic
1,201223441,1,"331 - Failed to notice car slowing",Inattentive: Failed to Notice
1,201223443,2,"303 - Failed to give way when turning to non-turning traffic",Failed to Give Way
1,201223447,1,"341 - Obstruction on roadway",Inattentive: Failed to Notice
1,201223447,1,"353 - Attention diverted by other traffic",Attention Diverted By:
1,201223461,2,"322 - Did not stop at steady red light",Did not Stop
1,201223461,2,"352 - Attention diverted by scenery or persons outside vehicle",Attention Diverted By:
1,201223463,2,"301 - Failed to give way at stop sign",Failed to Give Way
1,201223476,2,"303 - Failed to give way when turning to non-turning traffic",Failed to Give Way
1,201223481,1,"501 - Illness with no warning (eg heart attack)",Illness and Disability
1,201223485,1,"103 - Alcohol test above limit or test refused",Alcohol or Drugs
1,201223493,1,"302 - Failed to give way at give way sign",Failed to Give Way
1,201223494,1,"322 - Did not stop at steady red light",Did not Stop
1,201223505,1,"131 - Lost control when turning",Lost Control
1,201223505,1,"402 - New driver showed inexperience",Inexperience
1,201223510,1,"129 - Too far left/right",Failed to Keep Left
