"COUNT","Crash ID","Driver Sex","Driver Age","Driver Injury","Driver Role","Driver at Fault","Driver License Type","Driver Overseas Type","Driver Ethnicity"
1,2806614,Male, 51,Serious,1,">1 party, dvr prime fault",Full,,Asian
1,2806615,Male, 24,Serious,1,">1 party, dvr prime fault",Disqualified,,European
1,2806617,Female, 33,Not injured,1,">1 party, no dvr fault",Full,,European
1,2900007,Female, 39,Fatal,1,"1 veh, dvr at fault",Forbidden,,Other Pacific Islander
1,2900009,Male, 31,Fatal,1,">1 party, no dvr fault",Learner,,European
1,2900009,Male, 78,Minor,2,">1 party, dvr prime fault",Full,,European
1,2900019,Female, 28,Not injured,2,">1 party, dvr prime fault",Full,,European
1,2900019,Male, 27,Fatal,1,">1 party, dvr part fault",Learner,,NZ Maori
1,2900021,Male, 63,Not injured,1,">1 party, dvr prime fault",Full,,European
1,2900030,Female, 50,Not injured,1,">1 party, no dvr fault",Restricted,,Samoan
1,2900116,Male, 37,Not injured,1,">1 party, dvr prime fault",Full,,European
1,2900118,Male, 61,Fatal,1,"1 veh, dvr at fault",Full,,Unknown
1,2900138,Male, 63,Not injured,1,">1 party, no dvr fault",Full,,European
1,2900174,Female, 19,Not injured,2,">1 party, no dvr fault",Restricted,,European
1,2900174,Female, 85,Fatal,1,">1 party, dvr prime fault",Full,,European
1,2901018,Female, 25,Not injured,3,">1 party, no dvr fault",Full,,European
1,2901018,Male, 32,Not injured,2,">1 party, no dvr fault",Full,,Unknown
1,2901018,Male, 44,Serious,1,">1 party, dvr prime fault",Overseas,Visitor,Other
1,2901101,Male, 39,Serious,2,">1 party, no dvr fault",Full,,Unknown
1,2901101,Male, 50,Not injured,1,">1 party, dvr prime fault",Full,,European
1,2901103,Female, 32,Not injured,1,">1 party, no dvr fault",Restricted,,Unknown
1,2901104,Male, 33,Serious,1,">1 party, no dvr fault",Full,,Asian
1,2901104,Male, 46,Not injured,2,">1 party, dvr prime fault",Full,,NZ Maori
1,2901193,Female, 23,Serious,2,">1 party, no dvr fault",Never Licensed,,NZ Maori
1,2901193,Male, 36,Minor,1,">1 party, dvr prime fault",Full,,Asian
1,2901422,Female, 26,Not injured,2,">1 party, dvr prime fault",Full,,European
1,2901450,Female, 22,Serious,1,"1 veh, dvr at fault",Learner,,Other Pacific Islander
1,2901523,Male, 38,Serious,1,"1 veh, dvr at fault",Full,,Asian
1,2901524,Male, 89,Serious,1,"1 veh, dvr at fault",Full,,European
1,2901546,Female, 50,Not injured,1,">1 party, no dvr fault",Full,,Tongan
1,2901583,Male, 34,Not injured,2,">1 party, no dvr fault",Overseas,,Asian
1,2901583,Unknown,,Not injured,1,">1 party, dvr prime fault",Unknown,,Unknown
1,2901594,Male, 20,Not injured,1,"1 veh, dvr at fault",Learner,,NZ Maori
1,2901635,Male, 17,Not injured,2,">1 party, dvr prime fault",Learner,,European
1,2901635,Male, 34,Serious,1,">1 party, no dvr fault",Full,,European
1,2901654,Female, 53,Not injured,4,">1 party, no dvr fault",Full,,European
1,2901654,Male, 32,Serious,1,">1 party, dvr prime fault",Full,,European
1,2901654,Male, 39,Not injured,2,">1 party, no dvr fault",Full,,European
1,2901655,Male, 49,Serious,2,">1 party, dvr prime fault",Full,,Asian
1,2901655,Male, 57,Not injured,1,">1 party, no dvr fault",Full,,European
1,2901686,Female, 70,Serious,1,">1 party, dvr prime fault",Full,,European
1,2901887,Female, 35,Not injured,1,">1 party, no dvr fault",Full,,Asian
1,2901892,Female, 17,Serious,1,"1 veh, dvr at fault",Never Licensed,,Unknown
1,2901928,Female, 47,Serious,2,">1 party, no dvr fault",Full,,European
1,2901928,Male, 22,Not injured,1,">1 party, dvr prime fault",Full,,Asian
1,2901928,Male, 56,Minor,3,">1 party, no dvr fault",Overseas,,European
1,2901956,Female, 16,Serious,2,">1 party, no dvr fault",Restricted,,NZ Maori
1,2901956,Female, 24,Not injured,1,">1 party, dvr prime fault",Full,,European
1,2901997,Male, 80,Not injured,1,">1 party, no dvr fault",Full,,European
1,2902168,Male, 30,Serious,1,"1 veh, dvr at fault",Full,,Tongan
1,2902196,Male, 19,Serious,1,">1 party, dvr prime fault",Full,,Asian
1,2902236,Male, 32,Serious,1,">1 party, no dvr fault",Full,,Other
1,2902236,Male, 74,Not injured,2,">1 party, dvr prime fault",Full,,Asian
1,2902256,Female, 32,Minor,2,">1 party, dvr prime fault",Restricted,,Asian
1,2902256,Male, 43,Minor,1,">1 party, no dvr fault",Full,,Asian
1,2902288,Female, 20,Not injured,1,">1 party, dvr prime fault",Restricted,,Asian
1,2902290,Male, 27,Not injured,1,">1 party, no dvr fault",Overseas,,European
1,2902417,Male, 19,Serious,1,">1 party, dvr prime fault",Restricted,,Unknown
1,2902417,Male, 60,Not injured,2,">1 party, no dvr fault",Full,,NZ Maori
1,2902492,Female, 27,Not injured,2,">1 party, dvr prime fault",Full,,Unknown
1,2902496,Female, 20,Not injured,2,">1 party, no dvr fault",Restricted,,Cook Islander
1,2902496,Male, 53,Not injured,1,">1 party, dvr prime fault",Full,,European
1,2902498,Female, 26,Not injured,2,">1 party, dvr prime fault",Learner,,NZ Maori
1,2902498,Male, 21,Serious,1,">1 party, no dvr fault",Full,,European
1,2902516,Female, 39,Not injured,1,">1 party, no dvr fault",Full,,European
1,2902534,Male, 52,Serious,1,">1 party, no dvr fault",Full,,European
1,2902534,Unknown,,Not injured,2,">1 party, dvr prime fault",Unknown,,Unknown
1,2902644,Male, 30,Not injured,1,">1 party, no dvr fault",Full,,Asian
1,2902650,Male, 45,Serious,1,">1 party, dvr prime fault",Full,,NZ Maori
1,2902652,Female, 27,Serious,1,">1 party, no dvr fault",Full,,European
1,2902652,Female, 29,Not injured,2,">1 party, dvr prime fault",Full,,Asian
1,2902683,Male, 17,Not injured,2,">1 party, no dvr fault",Restricted,,European
1,2902683,Male, 32,Serious,1,">1 party, dvr prime fault",Learner,,European
1,2902807,Male, 19,Serious,1,"1 veh, dvr at fault",Learner,,Samoan
1,2902811,Male, 19,Serious,1,">1 party, no dvr fault",Learner,,Asian
1,2902811,Male, 22,Not injured,2,">1 party, dvr prime fault",Full,,Asian
1,2902872,Male, 30,Minor,2,">1 party, no dvr fault",Full,,Unknown
1,2902872,Male, 32,Serious,1,">1 party, dvr prime fault",Learner,,European
1,2902873,Unknown,,Not injured,1,">1 party, dvr prime fault",Unknown,,Unknown
1,2902945,Female, 29,Serious,1,">1 party, dvr prime fault",Full,,European
1,2902945,Male, 40,Not injured,2,">1 party, no dvr fault",Full,,European
1,2902949,Male, 49,Serious,1,"1 veh, dvr at fault",Full,,European
1,2903122,Male, 26,Not injured,2,">1 party, dvr prime fault",Overseas,Immigrant,Asian
1,2903130,Female, 38,Serious,1,">1 party, dvr prime fault",Never Licensed,,Other Pacific Islander
1,2903130,Male, 42,Minor,2,">1 party, no dvr fault",Full,,Asian
1,2903130,Male, 43,Not injured,3,">1 party, no dvr fault",Full,,Asian
1,2903134,Male, 34,Serious,1,">1 party, dvr prime fault",Full,,European
1,2903134,Unknown,,Not injured,2,">1 party, no dvr fault",Unknown,,Unknown
1,2903213,Male, 57,Not injured,1,">1 party, dvr prime fault",Full,,European
1,2903244,Female, 39,Serious,1,">1 party, no dvr fault",Full,,European
1,2903244,Male, 21,Not injured,2,">1 party, dvr prime fault",Full,,European
1,2903247,Male, 61,Not injured,1,">1 party, no dvr fault",Full,,Asian
1,2903253,Female, 23,Serious,1,">1 party, no dvr fault",Restricted,,NZ Maori
1,2903253,Female, 44,Not injured,2,">1 party, dvr prime fault",Full,,Other
1,2903254,Male, 51,Serious,1,"1 veh, dvr at fault",Learner,,European
1,2903269,Male, 27,Serious,2,">1 party, no dvr fault",Full,,European
1,2903269,Male, 28,Not injured,3,">1 party, no dvr fault",Full,,Unknown
1,2903269,Male, 63,Not injured,1,">1 party, dvr prime fault",Full,,NZ Maori
1,2903330,Male, 38,Minor,1,">1 party, no dvr fault",Full,,Fijian
1,2903330,Male, 51,Not injured,2,">1 party, dvr prime fault",Full,,Samoan
1,2903331,Male, 24,Not injured,1,">1 party, dvr prime fault",Full,,Asian
1,2903337,Male, 16,Serious,1,">1 party, dvr prime fault",Restricted,,Niuean
1,2903337,Male, 41,Not injured,2,">1 party, no dvr fault",Full,,European
1,2903503,Male, 48,Not injured,2,">1 party, no dvr fault",Full,,Tongan
1,2903570,Female, 45,Serious,2,">1 party, no dvr fault",Full,,Asian
1,2903570,Male, 32,Not injured,1,">1 party, dvr prime fault",Restricted,,European
1,2903573,Male, 26,Minor,1,"1 veh, dvr at fault",Learner,,European
1,2903607,Female, 21,Serious,2,">1 party, no dvr fault",Full,,European
1,2903607,Male, 50,Not injured,1,">1 party, dvr prime fault",Full,,European
1,2903628,Male, 38,Not injured,1,">1 party, dvr prime fault",Full,,NZ Maori
1,2903682,Female, 46,Not injured,1,">1 party, dvr prime fault",Full,,Other Pacific Islander
1,2903687,Male, 27,Not injured,1,">1 party, dvr prime fault",Full,,Asian
1,2903689,Male, 24,Minor,2,">1 party, dvr prime fault",Restricted,,NZ Maori
1,2903689,Male, 36,Not injured,1,">1 party, no dvr fault",Full,,European
1,2903781,Female, 30,Not injured,3,">1 party, no dvr fault",Full,,Other
1,2903781,Male, 49,Serious,2,">1 party, no dvr fault",Full,,Unknown
1,2903781,Unknown,,Not injured,1,">1 party, dvr prime fault",Unknown,,Unknown
1,2903784,Female, 48,Not injured,1,">1 party, no dvr fault",Full,,European
1,2903787,Female, 22,Serious,1,">1 party, no dvr fault",Learner,,European
1,2903787,Male, 26,Not injured,2,">1 party, dvr prime fault",Restricted,,Asian
1,2903817,Male, 26,Not injured,1,">1 party, dvr prime fault",Full,,Asian
1,2903817,Male, 37,Minor,2,">1 party, no dvr fault",Full,,European
1,2903817,Male, 67,Not injured,3,">1 party, no dvr fault",Unknown,,Unknown
1,2903873,Male, 28,Not injured,2,">1 party, dvr prime fault",Full,,European
1,2903873,Male, 32,Serious,1,">1 party, no dvr fault",Full,,European
1,2903874,Male, 34,Not injured,1,">1 party, no dvr fault",Full,,Asian
1,2903878,Female, 20,Not injured,2,">1 party, dvr part fault",Unknown,,European
1,2903878,Female, 36,Serious,1,">1 party, dvr part fault",Full,,Asian
1,2903891,Female, 20,Not injured,1,">1 party, dvr prime fault",Restricted,,European
1,2903891,Male, 25,Serious,2,">1 party, no dvr fault",Unknown,,European
1,2903957,Female, 24,Serious,1,">1 party, no dvr fault",Full,,European
1,2903957,Male, 18,Not injured,2,">1 party, dvr prime fault",Full,,European
1,2903971,Male, 46,Not injured,1,">1 party, dvr prime fault",Full,,Other Pacific Islander
1,2903979,Male, 63,Not injured,2,">1 party, dvr prime fault",Full,,NZ Maori
1,2904157,Male, 26,Serious,1,">1 party, dvr prime fault",Full,,European
1,2904302,Male, 59,Serious,1,"1 veh, dvr at fault",Full,,European
1,2904305,Female, 75,Not injured,1,">1 party, no dvr fault",Full,,European
1,2904487,Male, 36,Serious,1,">1 party, no dvr fault",Full,,European
1,2904487,Male, 37,Not injured,2,">1 party, dvr prime fault",Full,,European
1,2904658,Male, 46,Not injured,2,">1 party, dvr part fault",Full,,Asian
1,2904659,Male, 29,Serious,1,">1 party, no dvr fault",Unknown,,European
1,2904659,Male, 31,Not injured,2,">1 party, dvr part fault",Overseas,,Asian
1,2904678,Male, 20,Serious,1,">1 party, dvr prime fault",Learner,,Samoan
1,2904678,Male, 76,Minor,2,">1 party, no dvr fault",Full,,European
1,2904679,Male, 42,Serious,1,"1 veh, dvr at fault",Learner,,NZ Maori
1,2904812,Female, 34,Not injured,2,">1 party, dvr prime fault",Full,,European
1,2904812,Male, 46,Serious,1,">1 party, no dvr fault",Full,,European
1,2904858,Male, 23,Serious,1,"1 veh, dvr at fault",Full,,European
1,2904921,Female, 29,Serious,1,"1 veh, dvr at fault",Learner,,European
1,2904953,Male, 39,Not injured,1,">1 party, dvr prime fault",Full,,European
1,2904974,Male, 24,Minor,1,"1 veh, dvr at fault",Overseas,Student,Asian
1,2904977,Male, 45,Serious,1,">1 party, dvr prime fault",Full,,NZ Maori
1,2904977,Unknown,,Not injured,2,">1 party, no dvr fault",Unknown,,Unknown
1,2905165,Female, 30,Not injured,2,">1 party, dvr prime fault",Restricted,,Samoan
1,2905165,Male, 22,Serious,1,">1 party, no dvr fault",Full,,European
1,2905171,Female, 24,Not injured,2,">1 party, dvr prime fault",Full,,European
1,2905171,Male, 40,Serious,1,">1 party, dvr part fault",Restricted,,European
1,2905173,Male, 40,Not injured,1,">1 party, dvr prime fault",Full,,Asian
1,2905199,Male, 62,Not injured,1,">1 party, dvr prime fault",Full,,European
1,2905206,Male, 37,Minor,1,">1 party, no dvr fault",Full,,Samoan
1,2905235,Female, 15,Minor,1,">1 party, dvr prime fault",Restricted,,European
1,2905235,Female, 36,Serious,2,">1 party, no dvr fault",Full,,European
1,2905250,Male, 17,Serious,1,"1 veh, dvr at fault",Learner,,Tongan
1,2905256,Female, 43,Minor,2,">1 party, no dvr fault",Full,,European
1,2905256,Male, 41,Serious,1,">1 party, dvr prime fault",Unknown,,European
1,2905258,Female, 48,Serious,1,"1 veh, dvr at fault",Full,,NZ Maori
1,2905307,Female, 20,Not injured,2,">1 party, dvr prime fault",Full,,European
1,2905420,Female, 77,Serious,1,">1 party, dvr prime fault",Full,,Tongan
1,2905420,Male, 32,Not injured,2,">1 party, no dvr fault",Full,,NZ Maori
1,2905426,Female, 46,Not injured,2,">1 party, dvr prime fault",Full,,European
1,2905428,Female, 49,Serious,2,">1 party, dvr prime fault",Full,,European
1,2905428,Male, 21,Not injured,1,">1 party, no dvr fault",Full,,European
1,2905428,Male, 24,Not injured,3,,Full,,European
1,2905435,Unknown, 23,Not injured,1,"1 veh, dvr at fault",Learner,,Asian
1,2905436,Female, 40,Minor,3,">1 party, no dvr fault",Full,,European
1,2905436,Male, 34,Not injured,2,">1 party, dvr prime fault",Full,,European
1,2905436,Male, 53,Not injured,1,">1 party, no dvr fault",Full,,European
1,2905520,Female, 24,Not injured,2,">1 party, dvr prime fault",Full,,European
1,2905520,Male, 22,Serious,1,">1 party, no dvr fault",Full,,European
1,2905540,Male, 19,Not injured,1,">1 party, no dvr fault",Full,,European
1,2905548,Male, 18,Not injured,1,">1 party, no dvr fault",Full,,Other
1,2905554,Male, 54,Serious,1,">1 party, dvr prime fault",Full,,Asian
1,2905554,Male, 54,Not injured,2,">1 party, no dvr fault",Full,,European
1,2905745,Female, 17,Not injured,2,">1 party, no dvr fault",Learner,,Other Pacific Islander
1,2905745,Male, 48,Not injured,1,">1 party, dvr prime fault",Full,,Asian
1,2905759,Male, 17,Serious,1,">1 party, dvr prime fault",Wrong Class,,European
1,2905759,Male, 57,Not injured,2,">1 party, no dvr fault",Full,,European
1,2905776,Male, 37,Serious,1,">1 party, dvr prime fault",Full,,NZ Maori
1,2905776,Male, 49,Serious,2,">1 party, no dvr fault",Full,,Samoan
1,2905783,Male, 44,Not injured,1,">1 party, dvr prime fault",Expired,,European
1,2905785,Male, 27,Minor,1,">1 party, dvr prime fault",Full,,Asian
1,2905785,Male, 65,Serious,2,">1 party, no dvr fault",Full,,Asian
1,2905808,Female, 44,Not injured,2,">1 party, no dvr fault",Full,,European
1,2905808,Male, 18,Serious,1,">1 party, dvr prime fault",Full,,European
1,2905855,Female, 23,Not injured,2,">1 party, dvr prime fault",Full,,European
1,2905926,Male, 56,Not injured,2,">1 party, no dvr fault",Full,,European
1,2905926,Male, 80,Serious,1,">1 party, dvr prime fault",Unknown,,European
1,2905963,Male, 31,Not injured,1,">1 party, dvr prime fault",Full,,Other Pacific Islander
1,2905964,Female, 41,Not injured,1,">1 party, no dvr fault",Full,,Other
1,2905973,Male, 54,Not injured,2,">1 party, dvr prime fault",Full,,Asian
1,2906033,Male, 20,Not injured,2,">1 party, no dvr fault",Full,,European
1,2906033,Male, 33,Serious,1,">1 party, dvr prime fault",Full,,Unknown
1,2906076,Male, 27,Not injured,2,">1 party, dvr prime fault",Full,,European
1,2906076,Male, 48,Serious,1,">1 party, no dvr fault",Full,,European
1,2906085,Female, 18,Minor,1,">1 party, no dvr fault",Full,,European
1,2906085,Male, 29,Not injured,3,">1 party, no dvr fault",Full,,Other Pacific Islander
1,2906208,Female, 27,Minor,1,">1 party, no dvr fault",Full,,NZ Maori
1,2906208,Female, 50,Serious,2,">1 party, dvr prime fault",Full,,European
1,2906209,Male, 37,Not injured,3,">1 party, no dvr fault",Full,,European
1,2906209,Male, 48,Not injured,1,">1 party, dvr part fault",Full,,Unknown
1,2906209,Male, 54,Serious,2,">1 party, no dvr fault",Unknown,,Unknown
1,2906239,Female, 23,Not injured,2,">1 party, dvr prime fault",Full,,European
1,2906247,Female, 33,Minor,1,">1 party, dvr prime fault",Full,,European
1,2906262,Male, 20,Not injured,2,">1 party, dvr prime fault",Overseas,Visitor,Asian
1,2906262,Male, 45,Serious,1,">1 party, no dvr fault",Full,,European
1,2906286,Male, 23,Serious,1,"1 veh, dvr at fault",Learner,,NZ Maori
1,2906343,Female, 30,Minor,2,">1 party, no dvr fault",Full,,Asian
1,2906343,Male, 31,Serious,1,">1 party, dvr prime fault",Restricted,,European
1,2906373,Male, 29,Minor,2,">1 party, no dvr fault",Full,,Other
1,2906373,Male, 31,Serious,1,">1 party, dvr prime fault",Unknown,,European
1,2906386,Male, 22,Not injured,1,">1 party, dvr prime fault",Full,,Asian
1,2906386,Male, 35,Not injured,3,">1 party, no dvr fault",Unknown,,Asian
1,2906401,Male, 26,Serious,1,">1 party, no dvr fault",Overseas,Student,Asian
1,2906401,Male, 64,Not injured,2,">1 party, dvr prime fault",Full,,European
1,2906417,Female,,Not injured,1,">1 party, dvr prime fault",Unknown,,Unknown
1,2906459,Female, 20,Not injured,1,">1 party, no dvr fault",Restricted,,European
1,2906493,Male, 33,Serious,1,"1 veh, dvr at fault",Full,,NZ Maori
