"COUNT","Crash ID","DrvPassOthr","Road User Sex","Road User Age","Road User Injury","Road User Role","Road User Driver at Fault","Road User Ethnicity"
1,2801315,Driver,Male, 21,Serious,1,"1 veh, dvr at fault",Samoan
1,2801335,Driver,Male, 46,Not injured,1,">1 party, dvr prime fault",European
1,2801337,Driver,Female, 20,Not injured,2,">1 party, no dvr fault",Other Pacific Islander
1,2801337,Driver,Male, 20,Serious,1,">1 party, dvr prime fault",Other
1,2801339,Driver,Male, 21,Serious,1,">1 party, no dvr fault",Other
1,2801339,Driver,Male, 23,Not injured,2,">1 party, dvr prime fault",NZ Maori
1,2801339,Passenger,Male, 23,Serious,2,">1 party, dvr prime fault",NZ Maori
1,2801397,Driver,Unknown,,Not injured,1,">1 party, no dvr fault",Unknown
1,2801641,Driver,Male, 35,Not injured,1,">1 party, dvr prime fault",Samoan
1,2801641,Driver,Male, 39,Serious,2,">1 party, no dvr fault",European
1,2801726,Driver,Male, 18,Not injured,2,">1 party, dvr prime fault",Other
1,2801726,Other,Male, 54,Serious,1,">1 party, no dvr fault",European
1,2801728,Driver,Male, 24,Not injured,1,">1 party, no dvr fault",Asian
1,2801730,Driver,Male, 43,Serious,1,"1 veh, dvr at fault",Samoan
1,2801734,Driver,Male, 20,Not injured,1,">1 party, no dvr fault",Unknown
1,2801734,Other,Male, 18,Serious,2,">1 party, dvr prime fault",Asian
1,2801771,Driver,Female, 25,Not injured,2,">1 party, dvr prime fault",European
1,2801771,Driver,Male, 21,Serious,1,">1 party, no dvr fault",European
1,2801779,Driver,Male, 28,Minor,2,">1 party, no dvr fault",Asian
1,2801779,Driver,Male, 33,Minor,1,">1 party, dvr prime fault",Asian
1,2801779,Passenger,Female,  2,Minor,1,">1 party, dvr prime fault",Asian
1,2801779,Passenger,Female, 37,Serious,1,">1 party, dvr prime fault",Asian
1,2801779,Passenger,Male, 27,Minor,2,">1 party, no dvr fault",Asian
1,2801887,Driver,Female, 24,Not injured,1,">1 party, no dvr fault",Samoan
1,2801892,Driver,Male,,Not injured,1,">1 party, no dvr fault",Asian
1,2801895,Driver,Male, 41,Minor,1,">1 party, no dvr fault",Samoan
1,2801895,Driver,Male, 42,Serious,2,">1 party, dvr prime fault",European
1,2802035,Driver,Female, 22,Not injured,2,">1 party, no dvr fault",Asian
1,2802035,Driver,Male, 23,Minor,1,">1 party, dvr prime fault",European
1,2802035,Passenger,Female, 20,Serious,1,">1 party, dvr prime fault",European
1,2802117,Driver,Male, 50,Not injured,2,">1 party, dvr prime fault",European
1,2802117,Other,Male, 43,Serious,1,">1 party, no dvr fault",European
1,2802128,Driver,Male, 19,Not injured,1,"1 veh, dvr at fault",Other Pacific Islander
1,2802128,Passenger,Male, 17,Serious,1,"1 veh, dvr at fault",Other Pacific Islander
1,2802128,Passenger,Male, 18,Serious,1,"1 veh, dvr at fault",Other
1,2802130,Driver,Female, 21,Serious,2,">1 party, no dvr fault",European
1,2802130,Driver,Male, 34,Not injured,1,">1 party, dvr prime fault",European
1,2802138,Driver,Male, 65,Not injured,1,">1 party, dvr prime fault",European
1,2802242,Driver,Male, 24,Not injured,1,">1 party, no dvr fault",Asian
1,2802279,Driver,Female, 36,Minor,2,">1 party, dvr prime fault",European
1,2802279,Driver,Female, 55,Serious,1,">1 party, no dvr fault",European
1,2802281,Driver,Male, 46,Not injured,2,">1 party, no dvr fault",European
1,2802281,Other,Male, 23,Serious,1,">1 party, dvr prime fault",Asian
1,2802417,Driver,Female, 38,Serious,2,">1 party, dvr prime fault",Asian
1,2802417,Driver,Male, 45,Not injured,1,">1 party, no dvr fault",NZ Maori
1,2802437,Driver,Female, 42,Serious,2,">1 party, dvr prime fault",European
1,2802437,Driver,Male, 44,Not injured,1,">1 party, no dvr fault",Samoan
1,2802437,Passenger,Male,  9,Minor,2,">1 party, dvr prime fault",NZ Maori
1,2802448,Driver,Female, 38,Serious,1,">1 party, dvr prime fault",European
1,2802448,Driver,Male, 47,Serious,2,">1 party, no dvr fault",Samoan
1,2802636,Driver,Male, 35,Minor,2,">1 party, dvr prime fault",European
1,2802636,Driver,Male, 56,Serious,1,">1 party, no dvr fault",European
1,2802642,Driver,Male, 64,Not injured,1,">1 party, no dvr fault",European
1,2802664,Driver,Female, 19,Not injured,2,">1 party, dvr prime fault",Samoan
1,2802664,Driver,Male, 42,Serious,1,">1 party, no dvr fault",European
1,2802740,Driver,Male, 51,Not injured,2,">1 party, dvr prime fault",Asian
1,2802740,Driver,Male, 56,Serious,1,">1 party, dvr part fault",European
1,2802932,Driver,Male, 16,Minor,1,"1 veh, dvr at fault",European
1,2802932,Passenger,Male, 18,Serious,1,"1 veh, dvr at fault",NZ Maori
1,2802963,Driver,Female, 28,Not injured,1,">1 party, no dvr fault",Asian
1,2802988,Driver,Male, 19,Not injured,1,">1 party, no dvr fault",European
1,2802989,Driver,Male, 34,Not injured,1,">1 party, no dvr fault",Asian
1,2802996,Driver,Male, 24,Serious,1,"1 veh, dvr at fault",European
1,2803085,Driver,Male, 47,Serious,1,">1 party, dvr prime fault",Other
1,2803086,Driver,Male, 21,Serious,1,">1 party, dvr prime fault",European
1,2803090,Driver,Male, 38,Not injured,1,">1 party, dvr part fault",Unknown
1,2803090,Driver,Male, 57,Serious,2,">1 party, dvr prime fault",Unknown
1,2803139,Driver,Female, 23,Minor,1,">1 party, no dvr fault",European
1,2803224,Driver,Female, 48,Not injured,2,">1 party, dvr prime fault",NZ Maori
1,2803224,Other,Female, 34,Serious,1,">1 party, no dvr fault",European
1,2803225,Driver,Male, 39,Not injured,2,">1 party, dvr prime fault",European
1,2803225,Other,Female, 31,Serious,1,">1 party, no dvr fault",European
1,2803241,Driver,Male, 24,Not injured,1,">1 party, no dvr fault",European
1,2803406,Driver,Female, 57,Serious,1,">1 party, no dvr fault",European
1,2803406,Driver,Male, 51,Not injured,2,">1 party, dvr prime fault",European
1,2803439,Driver,Male, 29,Not injured,1,">1 party, dvr prime fault",Asian
1,2803469,Driver,Female, 59,Not injured,1,">1 party, no dvr fault",Unknown
1,2803470,Driver,Male, 41,Serious,1,">1 party, dvr prime fault",European
1,2803470,Driver,Male, 63,Not injured,2,">1 party, no dvr fault",NZ Maori
1,2803476,Driver,Female, 31,Not injured,1,">1 party, no dvr fault",Asian
1,2803476,Other,Male, 40,Serious,2,">1 party, dvr part fault",European
1,2803480,Driver,Male, 76,Not injured,2,">1 party, dvr prime fault",European
1,2803480,Other,Male,,Serious,1,">1 party, dvr part fault",European
1,2803504,Driver,Female, 25,Not injured,2,">1 party, no dvr fault",Asian
1,2803504,Other,Male, 59,Serious,1,">1 party, dvr prime fault",European
1,2803656,Driver,Male, 25,Not injured,2,">1 party, dvr part fault",Asian
1,2803656,Other,Male, 53,Serious,1,">1 party, dvr prime fault",European
1,2803659,Driver,Male, 26,Not injured,1,">1 party, dvr prime fault",Asian
1,2803730,Driver,Male, 35,Not injured,1,">1 party, dvr prime fault",European
1,2803730,Other,Male, 23,Serious,2,">1 party, dvr part fault",Samoan
1,2803736,Driver,Female, 49,Minor,1,">1 party, dvr prime fault",European
1,2803736,Driver,Male, 26,Serious,2,">1 party, no dvr fault",European
1,2803916,Driver,Female, 48,Not injured,1,">1 party, dvr prime fault",European
1,2803932,Driver,Female, 26,Not injured,2,">1 party, no dvr fault",Tokelauan
1,2803932,Driver,Male, 39,Serious,1,">1 party, dvr prime fault",European
1,2803963,Driver,Female, 22,Not injured,2,">1 party, no dvr fault",European
1,2803963,Driver,Female, 25,Serious,1,">1 party, dvr prime fault",European
1,2804026,Driver,Female, 30,Not injured,1,">1 party, dvr prime fault",European
1,2804026,Other,Male, 36,Serious,2,">1 party, no dvr fault",European
1,2804030,Driver,Female, 44,Not injured,1,">1 party, dvr prime fault",Asian
1,2804078,Driver,Male, 58,Minor,1,">1 party, dvr prime fault",Niuean
1,2804080,Other,Male, 28,Serious,1,">1 party, dvr prime fault",European
1,2804097,Driver,Female, 46,Minor,2,">1 party, no dvr fault",European
1,2804097,Driver,Male, 17,Serious,1,">1 party, dvr prime fault",European
1,2804200,Driver,Male, 20,Minor,2,">1 party, dvr prime fault",European
1,2804200,Driver,Male, 39,Serious,1,">1 party, no dvr fault",Other
1,2804200,Passenger,Female, 18,Minor,2,">1 party, dvr prime fault",European
1,2804200,Passenger,Male, 19,Serious,2,">1 party, dvr prime fault",European
1,2804200,Passenger,Male, 19,Minor,2,">1 party, dvr prime fault",European
1,2804207,Driver,Female, 53,Minor,1,">1 party, no dvr fault",Samoan
1,2804207,Driver,Male, 55,Not injured,2,">1 party, dvr prime fault",Asian
1,2804207,Passenger,Female, 17,Serious,1,">1 party, no dvr fault",NZ Maori
1,2804217,Driver,Male, 66,Not injured,1,">1 party, dvr prime fault",European
1,2804234,Driver,Male, 19,Serious,1,"1 veh, dvr at fault",NZ Maori
1,2804247,Driver,Male, 51,Serious,1,"1 veh, dvr at fault",NZ Maori
1,2804248,Driver,Female, 19,Serious,1,">1 party, dvr prime fault",Other Pacific Islander
1,2804248,Driver,Male, 55,Minor,2,">1 party, no dvr fault",European
1,2804256,Driver,Female, 20,Minor,1,">1 party, dvr prime fault",European
1,2804256,Driver,Male, 35,Serious,2,">1 party, no dvr fault",European
1,2804256,Passenger,Female, 28,Minor,1,">1 party, dvr prime fault",European
1,2804256,Passenger,Female, 33,Minor,2,">1 party, no dvr fault",NZ Maori
1,2804256,Passenger,Male, 45,Minor,2,">1 party, no dvr fault",European
1,2804268,Driver,Male, 20,Serious,1,"1 veh, dvr at fault",European
1,2804274,Driver,Female, 45,Not injured,2,">1 party, dvr prime fault",European
1,2804274,Driver,Male, 20,Serious,1,">1 party, no dvr fault",Asian
1,2804426,Driver,Male, 28,Not injured,2,">1 party, dvr prime fault",Samoan
1,2804426,Driver,Male, 35,Serious,1,">1 party, no dvr fault",European
1,2804443,Driver,Female, 31,Serious,1,"1 veh, dvr at fault",European
1,2804447,Driver,Male, 56,Not injured,1,">1 party, dvr prime fault",NZ Maori
1,2804452,Driver,Female, 61,Serious,1,"1 veh, dvr at fault",NZ Maori
1,2804456,Driver,Male, 44,Not injured,1,">1 party, no dvr fault",European
1,2804487,Driver,Male, 26,Not injured,1,">1 party, dvr prime fault",Samoan
1,2804488,Driver,Male, 19,Serious,1,"1 veh, dvr at fault",Asian
1,2804488,Passenger,Male, 17,Minor,1,"1 veh, dvr at fault",Asian
1,2804648,Driver,Male, 18,Minor,1,"1 veh, dvr at fault",Asian
1,2804648,Passenger,Female, 19,Serious,1,"1 veh, dvr at fault",Other
1,2804648,Passenger,Male, 20,Minor,1,"1 veh, dvr at fault",Asian
1,2804666,Driver,Female, 50,Not injured,1,">1 party, no dvr fault",Asian
1,2804800,Driver,Female, 43,Not injured,2,">1 party, dvr prime fault",Asian
1,2804800,Driver,Male, 20,Serious,1,">1 party, no dvr fault",European
1,2804829,Driver,Female, 18,Serious,2,">1 party, dvr prime fault",European
1,2804829,Driver,Male, 41,Not injured,1,">1 party, no dvr fault",NZ Maori
1,2804984,Driver,Male, 19,Not injured,2,">1 party, dvr prime fault",Unknown
1,2804984,Other,Female, 35,Serious,1,">1 party, no dvr fault",Unknown
1,2804985,Driver,Male, 28,Minor,1,">1 party, dvr prime fault",European
1,2805021,Driver,Male, 20,Not injured,2,">1 party, dvr prime fault",European
1,2805021,Other,Male, 49,Serious,1,">1 party, no dvr fault",European
1,2805181,Driver,Female, 66,Not injured,2,">1 party, dvr prime fault",European
1,2805181,Driver,Male, 41,Serious,1,">1 party, no dvr fault",Other
1,2805375,Driver,Male, 43,Serious,1,">1 party, no dvr fault",European
1,2805375,Driver,Male, 55,Not injured,2,">1 party, dvr prime fault",NZ Maori
1,2805390,Driver,Male, 18,Serious,1,"1 veh, dvr at fault",Samoan
1,2805452,Driver,Female, 23,Not injured,1,">1 party, dvr prime fault",NZ Maori
1,2805452,Driver,Male, 59,Not injured,2,">1 party, no dvr fault",European
1,2805452,Passenger,Female, 58,Serious,2,">1 party, no dvr fault",European
1,2805515,Driver,Female, 34,Serious,1,">1 party, dvr prime fault",Other
1,2805626,Driver,Female, 18,Serious,1,"1 veh, dvr at fault",Samoan
1,2805626,Passenger,Male, 16,Minor,1,"1 veh, dvr at fault",Other Pacific Islander
1,2805673,Driver,Unknown,,Not injured,1,">1 party, dvr prime fault",Unknown
1,2805702,Driver,Male, 18,Not injured,1,"1 veh, dvr at fault",European
1,2805702,Passenger,Female, 17,Minor,1,"1 veh, dvr at fault",European
1,2805702,Passenger,Female, 18,Serious,1,"1 veh, dvr at fault",European
1,2805702,Passenger,Male, 18,Serious,1,"1 veh, dvr at fault",European
1,2805704,Driver,Male, 47,Serious,1,"1 veh, dvr at fault",NZ Maori
1,2805705,Driver,Female, 33,Not injured,1,">1 party, no dvr fault",Asian
1,2805709,Driver,Female, 25,Serious,1,">1 party, dvr prime fault",European
1,2805709,Driver,Female, 30,Minor,2,">1 party, no dvr fault",European
1,2805712,Driver,Male, 20,Serious,1,"1 veh, dvr at fault",Other
1,2805790,Driver,Male, 21,Serious,1,"1 veh, dvr at fault",Unknown
1,2805796,Driver,Male, 22,Serious,1,"1 veh, dvr at fault",European
1,2805883,Driver,Male, 48,Serious,1,">1 party, dvr prime fault",European
1,2805883,Driver,Unknown,,Not injured,2,">1 party, no dvr fault",Unknown
1,2805914,Driver,Male, 46,Minor,1,"1 veh, dvr at fault",European
1,2805914,Passenger,Female, 46,Serious,1,"1 veh, dvr at fault",European
1,2806097,Driver,Female, 29,Serious,1,"1 veh, dvr at fault",NZ Maori
1,2806097,Passenger,Male, 36,Serious,1,"1 veh, dvr at fault",NZ Maori
1,2806098,Driver,Male, 84,Serious,1,"1 veh, dvr at fault",European
1,2806119,Driver,Male, 43,Not injured,1,">1 party, no dvr fault",Unknown
1,2806121,Driver,Female, 35,Not injured,1,">1 party, no dvr fault",Unknown
1,2806121,Driver,Male, 83,Serious,2,">1 party, dvr prime fault",Unknown
1,2806207,Driver,Female, 19,Not injured,1,">1 party, dvr prime fault",European
1,2806207,Driver,Male, 29,Serious,2,">1 party, no dvr fault",Asian
1,2806234,Driver,Female, 41,Not injured,2,">1 party, dvr prime fault",European
1,2806234,Other,Male, 15,Serious,1,">1 party, no dvr fault",European
1,2806248,Driver,Male, 48,Serious,1,">1 party, dvr part fault",Asian
1,2806248,Driver,Male, 53,Serious,2,">1 party, no dvr fault",European
1,2806248,Passenger,Male, 16,Serious,1,">1 party, dvr part fault",Asian
1,2806266,Driver,Female, 16,Not injured,1,">1 party, dvr prime fault",European
1,2806266,Driver,Male, 24,Not injured,3,">1 party, no dvr fault",Asian
1,2806266,Driver,Male, 25,Not injured,2,">1 party, no dvr fault",European
1,2806266,Passenger,Female, 20,Minor,1,">1 party, dvr prime fault",Unknown
1,2806266,Passenger,Male, 19,Serious,1,">1 party, dvr prime fault",European
1,2806339,Driver,Male, 44,Not injured,1,">1 party, no dvr fault",European
1,2806377,Driver,Male, 30,Serious,1,">1 party, dvr prime fault",NZ Maori
1,2806394,Driver,Male, 42,Minor,1,">1 party, no dvr fault",Asian
1,2806394,Driver,Unknown,,Not injured,2,">1 party, dvr prime fault",Unknown
1,2806394,Passenger,Male, 31,Serious,2,">1 party, dvr prime fault",Unknown
1,2806461,Driver,Male, 54,Not injured,1,">1 party, no dvr fault",European
1,2806481,Driver,Female, 28,Not injured,1,">1 party, dvr prime fault",NZ Maori
1,2806481,Driver,Male, 49,Serious,2,">1 party, no dvr fault",European
1,2806488,Driver,Male, 45,Serious,1,"1 veh, dvr at fault",Asian
1,2806488,Passenger,Male, 50,Minor,1,"1 veh, dvr at fault",Asian
1,2806521,Driver,Female, 36,Serious,1,"1 veh, dvr at fault",NZ Maori
1,2806521,Passenger,Female,  9,Serious,1,"1 veh, dvr at fault",NZ Maori
1,2806535,Driver,Male, 16,Serious,1,">1 party, dvr prime fault",European
1,2806558,Driver,Male, 19,Minor,2,">1 party, dvr prime fault",European
1,2806558,Other,Male, 19,Serious,1,">1 party, no dvr fault",European
1,2806583,Driver,Male, 32,Not injured,1,">1 party, dvr prime fault",Unknown
1,2806595,Driver,Female, 49,Serious,2,">1 party, no dvr fault",European
1,2806595,Driver,Male, 14,Serious,1,">1 party, dvr prime fault",European
1,2806595,Passenger,Female, 84,Serious,2,">1 party, no dvr fault",European
1,2806609,Other,Male, 18,Serious,1,"1 veh, no dvr fault",NZ Maori
1,2806610,Other,Male, 25,Minor,1,">1 party, dvr prime fault",European
1,2806614,Driver,Male, 24,Not injured,2,">1 party, no dvr fault",Asian
1,2806614,Driver,Male, 37,Serious,3,">1 party, no dvr fault",European
1,2806614,Driver,Male, 51,Serious,1,">1 party, dvr prime fault",Asian
1,2806615,Driver,Male, 24,Serious,1,">1 party, dvr prime fault",European
1,2806617,Driver,Female, 33,Not injured,1,">1 party, no dvr fault",European
1,2900007,Driver,Female, 39,Fatal,1,"1 veh, dvr at fault",Other Pacific Islander
1,2900007,Passenger,Female, 61,Fatal,1,"1 veh, dvr at fault",Other Pacific Islander
1,2900009,Driver,Male, 31,Fatal,1,">1 party, no dvr fault",European
1,2900009,Driver,Male, 78,Minor,2,">1 party, dvr prime fault",European
1,2900019,Driver,Female, 28,Not injured,2,">1 party, dvr prime fault",European
1,2900019,Driver,Male, 27,Fatal,1,">1 party, dvr part fault",NZ Maori
1,2900021,Driver,Male, 63,Not injured,1,">1 party, dvr prime fault",European
1,2900030,Driver,Female, 50,Not injured,1,">1 party, no dvr fault",Samoan
1,2900116,Driver,Male, 37,Not injured,1,">1 party, dvr prime fault",European
1,2900118,Driver,Male, 61,Fatal,1,"1 veh, dvr at fault",Unknown
1,2900138,Driver,Male, 63,Not injured,1,">1 party, no dvr fault",European
1,2900174,Driver,Female, 19,Not injured,2,">1 party, no dvr fault",European
1,2900174,Driver,Female, 85,Fatal,1,">1 party, dvr prime fault",European
1,2901018,Driver,Female, 25,Not injured,3,">1 party, no dvr fault",European
1,2901018,Driver,Male, 32,Not injured,2,">1 party, no dvr fault",Unknown
1,2901018,Driver,Male, 44,Serious,1,">1 party, dvr prime fault",Other
1,2901101,Driver,Male, 39,Serious,2,">1 party, no dvr fault",Unknown
1,2901101,Driver,Male, 50,Not injured,1,">1 party, dvr prime fault",European
1,2901103,Driver,Female, 32,Not injured,1,">1 party, no dvr fault",Unknown
1,2901104,Driver,Male, 33,Serious,1,">1 party, no dvr fault",Asian
1,2901104,Driver,Male, 46,Not injured,2,">1 party, dvr prime fault",NZ Maori
1,2901193,Driver,Female, 23,Serious,2,">1 party, no dvr fault",NZ Maori
1,2901193,Driver,Male, 36,Minor,1,">1 party, dvr prime fault",Asian
1,2901193,Passenger,Female, 34,Minor,1,">1 party, dvr prime fault",Asian
1,2901422,Driver,Female, 26,Not injured,2,">1 party, dvr prime fault",European
1,2901422,Other,Female, 52,Serious,1,">1 party, no dvr fault",European
1,2901450,Driver,Female, 22,Serious,1,"1 veh, dvr at fault",Other Pacific Islander
1,2901450,Passenger,Female, 22,Minor,1,"1 veh, dvr at fault",European
1,2901450,Passenger,Male, 21,Minor,1,"1 veh, dvr at fault",NZ Maori
1,2901450,Passenger,Male, 22,Minor,1,"1 veh, dvr at fault",NZ Maori
1,2901450,Passenger,Unknown, 22,Minor,1,"1 veh, dvr at fault",Other Pacific Islander
1,2901523,Driver,Male, 38,Serious,1,"1 veh, dvr at fault",Asian
2,2901523,Passenger,Male, 23,Serious,1,"1 veh, dvr at fault",European
1,2901524,Driver,Male, 89,Serious,1,"1 veh, dvr at fault",European
1,2901546,Driver,Female, 50,Not injured,1,">1 party, no dvr fault",Tongan
1,2901583,Driver,Male, 34,Not injured,2,">1 party, no dvr fault",Asian
1,2901583,Driver,Unknown,,Not injured,1,">1 party, dvr prime fault",Unknown
1,2901583,Passenger,Female, 29,Serious,2,">1 party, no dvr fault",Unknown
1,2901594,Driver,Male, 20,Not injured,1,"1 veh, dvr at fault",NZ Maori
1,2901594,Passenger,Female, 16,Serious,1,"1 veh, dvr at fault",NZ Maori
1,2901635,Driver,Male, 17,Not injured,2,">1 party, dvr prime fault",European
1,2901635,Driver,Male, 34,Serious,1,">1 party, no dvr fault",European
1,2901654,Driver,Female, 53,Not injured,4,">1 party, no dvr fault",European
1,2901654,Driver,Male, 32,Serious,1,">1 party, dvr prime fault",European
1,2901654,Driver,Male, 39,Not injured,2,">1 party, no dvr fault",European
1,2901655,Driver,Male, 49,Serious,2,">1 party, dvr prime fault",Asian
1,2901655,Driver,Male, 57,Not injured,1,">1 party, no dvr fault",European
1,2901686,Driver,Female, 70,Serious,1,">1 party, dvr prime fault",European
1,2901887,Driver,Female, 35,Not injured,1,">1 party, no dvr fault",Asian
1,2901892,Driver,Female, 17,Serious,1,"1 veh, dvr at fault",Unknown
1,2901892,Passenger,Female, 17,Minor,1,"1 veh, dvr at fault",NZ Maori
1,2901928,Driver,Female, 47,Serious,2,">1 party, no dvr fault",European
1,2901928,Driver,Male, 22,Not injured,1,">1 party, dvr prime fault",Asian
1,2901928,Driver,Male, 56,Minor,3,">1 party, no dvr fault",European
1,2901956,Driver,Female, 16,Serious,2,">1 party, no dvr fault",NZ Maori
1,2901956,Driver,Female, 24,Not injured,1,">1 party, dvr prime fault",European
1,2901997,Driver,Male, 80,Not injured,1,">1 party, no dvr fault",European
1,2902168,Driver,Male, 30,Serious,1,"1 veh, dvr at fault",Tongan
1,2902196,Driver,Male, 19,Serious,1,">1 party, dvr prime fault",Asian
1,2902196,Passenger,Male, 22,Minor,1,">1 party, dvr prime fault",European
1,2902236,Driver,Male, 32,Serious,1,">1 party, no dvr fault",Other
1,2902236,Driver,Male, 74,Not injured,2,">1 party, dvr prime fault",Asian
1,2902256,Driver,Female, 32,Minor,2,">1 party, dvr prime fault",Asian
1,2902256,Driver,Male, 43,Minor,1,">1 party, no dvr fault",Asian
1,2902256,Passenger,Female, 76,Minor,1,">1 party, no dvr fault",Asian
1,2902256,Passenger,Male, 39,Serious,1,">1 party, no dvr fault",Asian
1,2902288,Driver,Female, 20,Not injured,1,">1 party, dvr prime fault",Asian
1,2902290,Driver,Male, 27,Not injured,1,">1 party, no dvr fault",European
1,2902417,Driver,Male, 19,Serious,1,">1 party, dvr prime fault",Unknown
1,2902417,Driver,Male, 60,Not injured,2,">1 party, no dvr fault",NZ Maori
1,2902492,Driver,Female, 27,Not injured,2,">1 party, dvr prime fault",Unknown
1,2902492,Other,Male, 22,Serious,1,">1 party, no dvr fault",European
1,2902496,Driver,Female, 20,Not injured,2,">1 party, no dvr fault",Cook Islander
1,2902496,Driver,Male, 53,Not injured,1,">1 party, dvr prime fault",European
1,2902496,Passenger,Female,,Serious,2,">1 party, no dvr fault",Asian
1,2902498,Driver,Female, 26,Not injured,2,">1 party, dvr prime fault",NZ Maori
1,2902498,Driver,Male, 21,Serious,1,">1 party, no dvr fault",European
1,2902516,Driver,Female, 39,Not injured,1,">1 party, no dvr fault",European
1,2902534,Driver,Male, 52,Serious,1,">1 party, no dvr fault",European
1,2902534,Driver,Unknown,,Not injured,2,">1 party, dvr prime fault",Unknown
1,2902644,Driver,Male, 30,Not injured,1,">1 party, no dvr fault",Asian
1,2902650,Driver,Male, 45,Serious,1,">1 party, dvr prime fault",NZ Maori
1,2902652,Driver,Female, 27,Serious,1,">1 party, no dvr fault",European
1,2902652,Driver,Female, 29,Not injured,2,">1 party, dvr prime fault",Asian
1,2902683,Driver,Male, 17,Not injured,2,">1 party, no dvr fault",European
1,2902683,Driver,Male, 32,Serious,1,">1 party, dvr prime fault",European
1,2902807,Driver,Male, 19,Serious,1,"1 veh, dvr at fault",Samoan
1,2902807,Passenger,Male, 19,Serious,1,"1 veh, dvr at fault",Other Pacific Islander
1,2902811,Driver,Male, 19,Serious,1,">1 party, no dvr fault",Asian
1,2902811,Driver,Male, 22,Not injured,2,">1 party, dvr prime fault",Asian
1,2902872,Driver,Male, 30,Minor,2,">1 party, no dvr fault",Unknown
1,2902872,Driver,Male, 32,Serious,1,">1 party, dvr prime fault",European
1,2902873,Driver,Unknown,,Not injured,1,">1 party, dvr prime fault",Unknown
1,2902945,Driver,Female, 29,Serious,1,">1 party, dvr prime fault",European
1,2902945,Driver,Male, 40,Not injured,2,">1 party, no dvr fault",European
1,2902945,Passenger,Female,  4,Minor,1,">1 party, dvr prime fault",European ?
1,2902945,Passenger,Female,  4,Minor,2,">1 party, no dvr fault",European ?
1,2902949,Driver,Male, 49,Serious,1,"1 veh, dvr at fault",European
1,2903122,Driver,Male, 26,Not injured,2,">1 party, dvr prime fault",Asian
1,2903122,Other,Female, 23,Serious,1,">1 party, no dvr fault",European
1,2903130,Driver,Female, 38,Serious,1,">1 party, dvr prime fault",Other Pacific Islander
1,2903130,Driver,Male, 42,Minor,2,">1 party, no dvr fault",Asian
1,2903130,Driver,Male, 43,Not injured,3,">1 party, no dvr fault",Asian
1,2903134,Driver,Male, 34,Serious,1,">1 party, dvr prime fault",European
1,2903134,Driver,Unknown,,Not injured,2,">1 party, no dvr fault",Unknown
1,2903213,Driver,Male, 57,Not injured,1,">1 party, dvr prime fault",European
1,2903244,Driver,Female, 39,Serious,1,">1 party, no dvr fault",European
1,2903244,Driver,Male, 21,Not injured,2,">1 party, dvr prime fault",European
1,2903247,Driver,Male, 61,Not injured,1,">1 party, no dvr fault",Asian
1,2903253,Driver,Female, 23,Serious,1,">1 party, no dvr fault",NZ Maori
1,2903253,Driver,Female, 44,Not injured,2,">1 party, dvr prime fault",Other
1,2903254,Driver,Male, 51,Serious,1,"1 veh, dvr at fault",European
1,2903269,Driver,Male, 27,Serious,2,">1 party, no dvr fault",European
1,2903269,Driver,Male, 28,Not injured,3,">1 party, no dvr fault",Unknown
1,2903269,Driver,Male, 63,Not injured,1,">1 party, dvr prime fault",NZ Maori
1,2903330,Driver,Male, 38,Minor,1,">1 party, no dvr fault",Fijian
1,2903330,Driver,Male, 51,Not injured,2,">1 party, dvr prime fault",Samoan
1,2903330,Passenger,Female, 12,Serious,1,">1 party, no dvr fault",Fijian
1,2903331,Driver,Male, 24,Not injured,1,">1 party, dvr prime fault",Asian
1,2903337,Driver,Male, 16,Serious,1,">1 party, dvr prime fault",Niuean
1,2903337,Driver,Male, 41,Not injured,2,">1 party, no dvr fault",European
1,2903337,Passenger,Male, 19,Minor,1,">1 party, dvr prime fault",European
1,2903503,Driver,Male, 48,Not injured,2,">1 party, no dvr fault",Tongan
1,2903503,Other,Male, 18,Serious,1,">1 party, dvr prime fault",Unknown
1,2903570,Driver,Female, 45,Serious,2,">1 party, no dvr fault",Asian
1,2903570,Driver,Male, 32,Not injured,1,">1 party, dvr prime fault",European
1,2903573,Driver,Male, 26,Minor,1,"1 veh, dvr at fault",European
1,2903573,Passenger,Male, 26,Serious,1,"1 veh, dvr at fault",European
1,2903607,Driver,Female, 21,Serious,2,">1 party, no dvr fault",European
1,2903607,Driver,Male, 50,Not injured,1,">1 party, dvr prime fault",European
1,2903628,Driver,Male, 38,Not injured,1,">1 party, dvr prime fault",NZ Maori
1,2903628,Other,Male, 27,Serious,2,">1 party, no dvr fault",European
1,2903682,Driver,Female, 46,Not injured,1,">1 party, dvr prime fault",Other Pacific Islander
1,2903687,Driver,Male, 27,Not injured,1,">1 party, dvr prime fault",Asian
1,2903689,Driver,Male, 24,Minor,2,">1 party, dvr prime fault",NZ Maori
1,2903689,Driver,Male, 36,Not injured,1,">1 party, no dvr fault",European
1,2903689,Passenger,Female, 21,Serious,2,">1 party, dvr prime fault",European
1,2903781,Driver,Female, 30,Not injured,3,">1 party, no dvr fault",Other
1,2903781,Driver,Male, 49,Serious,2,">1 party, no dvr fault",Unknown
1,2903781,Driver,Unknown,,Not injured,1,">1 party, dvr prime fault",Unknown
